"id" "neighbourhood_group" "room_type" "price" "availability_365"
14341397 "Queens" "Entire home/apt" 99 283
14342997 "Manhattan" "Private room" 118 0
14347194 "Manhattan" "Private room" 75 0
14347502 "Manhattan" "Entire home/apt" 105 0
14348580 "Brooklyn" "Private room" 56 163
14349588 "Brooklyn" "Private room" 125 0
14350781 "Manhattan" "Private room" 80 275
14351180 "Bronx" "Entire home/apt" 110 42
14351693 "Brooklyn" "Private room" 75 250
14351733 "Queens" "Private room" 60 27
14351787 "Queens" "Private room" 55 252
14353077 "Manhattan" "Private room" 60 0
14353103 "Brooklyn" "Private room" 200 89
14354698 "Manhattan" "Private room" 49 0
14354732 "Queens" "Entire home/apt" 200 346
14355431 "Brooklyn" "Private room" 40 273
14355768 "Manhattan" "Entire home/apt" 179 365
14357461 "Brooklyn" "Entire home/apt" 75 41
14357487 "Brooklyn" "Private room" 45 5
14357698 "Manhattan" "Entire home/apt" 245 245
14357767 "Brooklyn" "Entire home/apt" 120 89
14358402 "Brooklyn" "Private room" 51 358
14359772 "Brooklyn" "Private room" 83 307
14361378 "Brooklyn" "Private room" 55 0
14362124 "Manhattan" "Private room" 85 18
14365130 "Manhattan" "Entire home/apt" 109 134
14366054 "Brooklyn" "Private room" 85 0
14366544 "Manhattan" "Entire home/apt" 179 345
14366918 "Manhattan" "Private room" 95 238
14367248 "Brooklyn" "Entire home/apt" 95 0
14367644 "Brooklyn" "Entire home/apt" 170 32
14367695 "Queens" "Entire home/apt" 110 56
14369923 "Brooklyn" "Entire home/apt" 111 0
14370793 "Brooklyn" "Private room" 125 87
14370839 "Brooklyn" "Private room" 34 0
14371241 "Manhattan" "Private room" 54 15
14371877 "Brooklyn" "Private room" 79 152
14372031 "Brooklyn" "Private room" 80 8
14372624 "Brooklyn" "Private room" 89 0
14373121 "Manhattan" "Entire home/apt" 175 0
14373756 "Brooklyn" "Private room" 85 270
14375153 "Bronx" "Private room" 38 24
14378713 "Brooklyn" "Private room" 38 0
14378948 "Brooklyn" "Private room" 29 18
14381060 "Brooklyn" "Private room" 45 0
14381523 "Manhattan" "Entire home/apt" 229 67
14382631 "Brooklyn" "Entire home/apt" 147 0
14383283 "Queens" "Private room" 35 342
14383299 "Manhattan" "Entire home/apt" 300 179
14383928 "Brooklyn" "Entire home/apt" 154 269
14384874 "Manhattan" "Entire home/apt" 250 273
14385616 "Brooklyn" "Entire home/apt" 150 6
14386245 "Brooklyn" "Private room" 65 0
14386712 "Manhattan" "Entire home/apt" 250 229
14386892 "Brooklyn" "Entire home/apt" 99 216
14387471 "Brooklyn" "Private room" 45 0
14387555 "Manhattan" "Private room" 105 0
14388889 "Brooklyn" "Private room" 45 60
14389886 "Manhattan" "Entire home/apt" 180 0
14394217 "Queens" "Entire home/apt" 130 252
14397396 "Manhattan" "Entire home/apt" 210 0
14398950 "Queens" "Entire home/apt" 77 198
14401928 "Brooklyn" "Private room" 450 364
14403485 "Manhattan" "Private room" 85 64
14403574 "Brooklyn" "Private room" 67 141
14404240 "Queens" "Private room" 58 0
14406256 "Brooklyn" "Private room" 149 363
14406807 "Manhattan" "Entire home/apt" 150 0
14406826 "Brooklyn" "Private room" 80 189
14406923 "Queens" "Private room" 80 288
14408114 "Manhattan" "Entire home/apt" 2500 364
14409723 "Manhattan" "Entire home/apt" 130 0
14415799 "Brooklyn" "Entire home/apt" 150 0
14417576 "Manhattan" "Entire home/apt" 180 0
14417798 "Manhattan" "Entire home/apt" 125 0
14419516 "Manhattan" "Private room" 150 0
14420353 "Manhattan" "Private room" 89 332
14421258 "Brooklyn" "Shared room" 42 0
14421313 "Brooklyn" "Private room" 40 0
14421383 "Brooklyn" "Private room" 70 155
14422308 "Brooklyn" "Entire home/apt" 200 364
14423010 "Manhattan" "Private room" 64 0
14423024 "Brooklyn" "Private room" 75 341
14426680 "Brooklyn" "Entire home/apt" 180 57
14427313 "Brooklyn" "Private room" 75 0
14429513 "Manhattan" "Private room" 139 52
14429957 "Manhattan" "Private room" 149 70
14429976 "Brooklyn" "Private room" 85 19
14430662 "Brooklyn" "Private room" 92 364
14437093 "Manhattan" "Entire home/apt" 129 0
14438244 "Manhattan" "Entire home/apt" 150 0
14439638 "Manhattan" "Private room" 125 188
14440066 "Manhattan" "Private room" 100 0
14441627 "Manhattan" "Entire home/apt" 198 4
14442338 "Manhattan" "Entire home/apt" 239 365
14443766 "Manhattan" "Private room" 82 365
14444988 "Manhattan" "Entire home/apt" 215 245
14445183 "Brooklyn" "Entire home/apt" 100 31
14445481 "Manhattan" "Entire home/apt" 180 2
14446717 "Manhattan" "Entire home/apt" 150 328
14446960 "Queens" "Entire home/apt" 199 302
14448231 "Brooklyn" "Private room" 99 155
14450837 "Queens" "Private room" 40 127
14451686 "Manhattan" "Entire home/apt" 199 343
14452731 "Manhattan" "Private room" 69 0
14453189 "Manhattan" "Entire home/apt" 170 0
14453434 "Brooklyn" "Entire home/apt" 110 301
14462592 "Staten Island" "Entire home/apt" 100 363
14463527 "Brooklyn" "Private room" 50 5
14464084 "Manhattan" "Entire home/apt" 310 294
14464699 "Brooklyn" "Private room" 110 293
14465415 "Queens" "Entire home/apt" 165 86
14466137 "Brooklyn" "Private room" 85 49
14466193 "Brooklyn" "Private room" 65 82
14466418 "Manhattan" "Entire home/apt" 149 281
14467580 "Manhattan" "Entire home/apt" 252 327
14467602 "Manhattan" "Private room" 130 229
14467915 "Brooklyn" "Private room" 80 358
14469621 "Queens" "Private room" 75 159
14469737 "Brooklyn" "Private room" 75 0
14470437 "Brooklyn" "Entire home/apt" 125 71
14471418 "Manhattan" "Entire home/apt" 650 363
14472272 "Brooklyn" "Entire home/apt" 115 255
14472317 "Brooklyn" "Private room" 90 0
14472385 "Manhattan" "Entire home/apt" 249 266
14473545 "Brooklyn" "Entire home/apt" 140 0
14473548 "Manhattan" "Entire home/apt" 795 340
14475417 "Queens" "Shared room" 27 364
14479761 "Queens" "Entire home/apt" 105 208
14480047 "Brooklyn" "Private room" 30 211
14480430 "Brooklyn" "Private room" 55 0
14481668 "Brooklyn" "Private room" 65 337
14482103 "Brooklyn" "Private room" 65 290
14482700 "Queens" "Private room" 55 56
14483469 "Manhattan" "Entire home/apt" 800 0
14483613 "Queens" "Entire home/apt" 100 322
14484998 "Brooklyn" "Private room" 55 364
14485082 "Brooklyn" "Entire home/apt" 73 0
14485372 "Manhattan" "Entire home/apt" 289 243
14485877 "Brooklyn" "Private room" 75 162
14486539 "Brooklyn" "Private room" 100 179
14486682 "Brooklyn" "Entire home/apt" 120 0
14487072 "Queens" "Private room" 45 216
14488817 "Manhattan" "Private room" 399 362
14489610 "Brooklyn" "Entire home/apt" 155 24
14489615 "Queens" "Entire home/apt" 60 0
14490720 "Brooklyn" "Entire home/apt" 100 364
14491976 "Brooklyn" "Shared room" 30 78
14497153 "Brooklyn" "Private room" 50 0
14497942 "Manhattan" "Entire home/apt" 330 250
14499123 "Queens" "Entire home/apt" 300 228
14499377 "Queens" "Private room" 65 78
14499400 "Brooklyn" "Entire home/apt" 200 0
14500533 "Brooklyn" "Entire home/apt" 85 0
14500735 "Brooklyn" "Entire home/apt" 139 330
14503754 "Brooklyn" "Entire home/apt" 135 311
14505483 "Brooklyn" "Private room" 150 358
14506036 "Manhattan" "Entire home/apt" 140 170
14506086 "Staten Island" "Entire home/apt" 185 0
14506113 "Queens" "Entire home/apt" 74 90
14507274 "Manhattan" "Entire home/apt" 162 156
14516582 "Brooklyn" "Entire home/apt" 185 269
14518257 "Brooklyn" "Shared room" 400 364
14518363 "Manhattan" "Entire home/apt" 160 5
14519882 "Manhattan" "Entire home/apt" 98 343
14520743 "Manhattan" "Private room" 95 0
14521738 "Brooklyn" "Entire home/apt" 59 288
14522175 "Manhattan" "Entire home/apt" 200 4
14522432 "Brooklyn" "Entire home/apt" 200 0
14522716 "Brooklyn" "Entire home/apt" 100 1
14522966 "Manhattan" "Entire home/apt" 499 0
14524079 "Manhattan" "Entire home/apt" 189 206
14524686 "Queens" "Private room" 185 0
14527923 "Manhattan" "Private room" 79 0
14529806 "Manhattan" "Private room" 149 337
14530298 "Manhattan" "Entire home/apt" 250 358
14532445 "Manhattan" "Private room" 105 0
14532520 "Brooklyn" "Private room" 45 220
14533013 "Brooklyn" "Entire home/apt" 125 197
14534676 "Brooklyn" "Private room" 95 249
14535001 "Queens" "Entire home/apt" 75 0
14535633 "Manhattan" "Private room" 30 0
14536003 "Manhattan" "Private room" 175 365
14536056 "Brooklyn" "Entire home/apt" 149 2
14536245 "Manhattan" "Entire home/apt" 189 364
14538181 "Manhattan" "Private room" 95 0
14539106 "Manhattan" "Shared room" 61 0
14541203 "Manhattan" "Entire home/apt" 190 0
14547628 "Manhattan" "Shared room" 80 0
14547982 "Brooklyn" "Private room" 99 0
14548280 "Manhattan" "Private room" 84 0
14548579 "Brooklyn" "Entire home/apt" 125 281
14549011 "Manhattan" "Private room" 43 0
14549226 "Brooklyn" "Entire home/apt" 107 284
14549287 "Manhattan" "Entire home/apt" 190 188
14551432 "Brooklyn" "Entire home/apt" 125 0
14551508 "Queens" "Private room" 45 0
14551515 "Brooklyn" "Private room" 65 0
14551896 "Manhattan" "Entire home/apt" 174 8
14552533 "Manhattan" "Entire home/apt" 170 1
14553862 "Manhattan" "Entire home/apt" 200 0
14554093 "Manhattan" "Entire home/apt" 250 0
14555269 "Manhattan" "Private room" 95 0
14555440 "Manhattan" "Private room" 250 89
14556236 "Bronx" "Private room" 80 220
14556587 "Manhattan" "Entire home/apt" 160 0
14556634 "Brooklyn" "Private room" 45 0
14556661 "Manhattan" "Entire home/apt" 70 0
14557504 "Brooklyn" "Private room" 75 319
14557713 "Brooklyn" "Private room" 35 0
14566213 "Brooklyn" "Entire home/apt" 200 364
14568352 "Brooklyn" "Entire home/apt" 95 11
14568858 "Brooklyn" "Entire home/apt" 250 0
14569577 "Staten Island" "Entire home/apt" 275 313
14569881 "Brooklyn" "Private room" 70 33
14570408 "Queens" "Private room" 30 0
14570492 "Manhattan" "Entire home/apt" 289 365
14570963 "Manhattan" "Entire home/apt" 375 7
14571451 "Manhattan" "Entire home/apt" 129 21
14571686 "Manhattan" "Entire home/apt" 219 189
14575253 "Brooklyn" "Private room" 81 35
14576763 "Manhattan" "Private room" 75 0
14577253 "Manhattan" "Entire home/apt" 250 358
14577490 "Manhattan" "Private room" 99 29
14577930 "Manhattan" "Entire home/apt" 225 96
14578109 "Manhattan" "Private room" 106 19
14579123 "Brooklyn" "Private room" 55 72
14582793 "Brooklyn" "Entire home/apt" 110 0
14586448 "Manhattan" "Entire home/apt" 279 0
14587044 "Manhattan" "Entire home/apt" 94 0
14587950 "Brooklyn" "Entire home/apt" 220 19
14588156 "Brooklyn" "Entire home/apt" 110 48
14588464 "Staten Island" "Entire home/apt" 275 127
14590476 "Manhattan" "Entire home/apt" 999 0
14590480 "Manhattan" "Private room" 125 310
14591298 "Brooklyn" "Private room" 90 83
14592009 "Manhattan" "Entire home/apt" 122 0
14594286 "Manhattan" "Private room" 60 37
14594441 "Brooklyn" "Entire home/apt" 99 39
14596236 "Brooklyn" "Private room" 48 21
14601503 "Manhattan" "Entire home/apt" 159 280
14602894 "Manhattan" "Entire home/apt" 117 312
14607289 "Brooklyn" "Private room" 45 0
14608127 "Manhattan" "Private room" 100 20
14608350 "Queens" "Private room" 40 30
14609804 "Manhattan" "Entire home/apt" 175 188
14610596 "Manhattan" "Private room" 40 18
14611399 "Brooklyn" "Entire home/apt" 85 59
14613942 "Brooklyn" "Private room" 100 0
14614708 "Manhattan" "Entire home/apt" 195 188
14615541 "Brooklyn" "Shared room" 65 0
14616367 "Brooklyn" "Entire home/apt" 250 324
14616377 "Brooklyn" "Entire home/apt" 170 96
14619860 "Manhattan" "Entire home/apt" 440 87
14622053 "Brooklyn" "Private room" 58 3
14624028 "Brooklyn" "Private room" 45 343
14624128 "Manhattan" "Private room" 65 0
14625676 "Brooklyn" "Entire home/apt" 299 261
14627598 "Manhattan" "Private room" 100 363
14627817 "Manhattan" "Private room" 99 50
14627819 "Manhattan" "Private room" 120 0
14628080 "Manhattan" "Entire home/apt" 149 220
14628409 "Brooklyn" "Entire home/apt" 150 271
14629018 "Queens" "Entire home/apt" 100 0
14629878 "Queens" "Private room" 60 363
14632080 "Manhattan" "Entire home/apt" 153 0
14633272 "Brooklyn" "Private room" 50 0
14633324 "Brooklyn" "Entire home/apt" 172 7
14633924 "Queens" "Entire home/apt" 109 316
14646562 "Manhattan" "Entire home/apt" 180 344
14648556 "Manhattan" "Private room" 60 57
14648838 "Brooklyn" "Entire home/apt" 175 0
14650584 "Queens" "Private room" 98 88
14651111 "Brooklyn" "Entire home/apt" 150 0
14653800 "Manhattan" "Entire home/apt" 199 148
14653831 "Manhattan" "Private room" 75 0
14654573 "Queens" "Entire home/apt" 125 214
14654676 "Staten Island" "Private room" 200 365
14655004 "Manhattan" "Shared room" 300 363
14655908 "Manhattan" "Entire home/apt" 750 87
14661553 "Brooklyn" "Private room" 100 74
14661771 "Manhattan" "Entire home/apt" 225 364
14663344 "Manhattan" "Private room" 120 0
14665418 "Brooklyn" "Entire home/apt" 295 309
14666364 "Manhattan" "Entire home/apt" 160 3
14666899 "Brooklyn" "Private room" 40 0
14668622 "Manhattan" "Entire home/apt" 350 327
14670074 "Manhattan" "Private room" 110 345
14670215 "Brooklyn" "Private room" 43 345
14670685 "Brooklyn" "Private room" 50 0
14672067 "Brooklyn" "Entire home/apt" 85 89
14672524 "Manhattan" "Private room" 56 56
14672920 "Brooklyn" "Private room" 73 0
14682338 "Manhattan" "Private room" 175 19
14683118 "Brooklyn" "Private room" 49 308
14683956 "Manhattan" "Entire home/apt" 175 365
14683983 "Manhattan" "Entire home/apt" 672 268
14684834 "Queens" "Private room" 44 357
14685187 "Brooklyn" "Private room" 130 299
14685276 "Brooklyn" "Entire home/apt" 132 260
14686954 "Queens" "Private room" 55 0
14689860 "Manhattan" "Entire home/apt" 250 0
14690331 "Manhattan" "Entire home/apt" 300 61
14691805 "Brooklyn" "Private room" 35 0
14692426 "Manhattan" "Private room" 100 62
14692459 "Manhattan" "Entire home/apt" 175 343
14693952 "Manhattan" "Private room" 75 179
14694447 "Queens" "Private room" 30 15
14694588 "Queens" "Private room" 60 355
14695540 "Brooklyn" "Private room" 47 4
14696215 "Manhattan" "Entire home/apt" 200 0
14696542 "Brooklyn" "Private room" 60 153
14698446 "Queens" "Private room" 50 79
14699186 "Brooklyn" "Entire home/apt" 100 0
14703733 "Brooklyn" "Entire home/apt" 80 219
14705110 "Manhattan" "Private room" 125 143
14705209 "Manhattan" "Entire home/apt" 125 0
14706784 "Brooklyn" "Shared room" 78 0
14707466 "Queens" "Private room" 75 337
14707648 "Queens" "Entire home/apt" 150 134
14707675 "Manhattan" "Private room" 100 2
14708459 "Queens" "Entire home/apt" 200 363
14709693 "Manhattan" "Entire home/apt" 65 0
14710763 "Brooklyn" "Entire home/apt" 145 178
14711796 "Manhattan" "Entire home/apt" 180 203
14712466 "Brooklyn" "Shared room" 99 0
14713599 "Brooklyn" "Private room" 120 68
14713835 "Manhattan" "Private room" 227 365
14714093 "Manhattan" "Private room" 90 38
14714894 "Brooklyn" "Private room" 99 332
14716077 "Brooklyn" "Private room" 55 0
14716155 "Brooklyn" "Private room" 55 232
14716403 "Brooklyn" "Private room" 80 0
14716586 "Brooklyn" "Private room" 40 284
14721931 "Manhattan" "Entire home/apt" 133 4
14722273 "Manhattan" "Entire home/apt" 175 138
14723039 "Brooklyn" "Entire home/apt" 163 255
14723166 "Manhattan" "Entire home/apt" 250 0
14723697 "Queens" "Entire home/apt" 117 241
14724015 "Manhattan" "Entire home/apt" 295 250
14724181 "Manhattan" "Private room" 105 0
14724479 "Bronx" "Private room" 59 0
14726498 "Manhattan" "Private room" 60 300
14726699 "Queens" "Entire home/apt" 49 63
14728630 "Brooklyn" "Entire home/apt" 141 159
14728788 "Brooklyn" "Private room" 59 332
14730708 "Manhattan" "Entire home/apt" 3000 365
14733932 "Brooklyn" "Private room" 50 312
14737992 "Manhattan" "Private room" 41 6
14738709 "Manhattan" "Entire home/apt" 399 185
14741343 "Brooklyn" "Entire home/apt" 189 83
14741623 "Brooklyn" "Private room" 48 70
14743469 "Brooklyn" "Entire home/apt" 49 0
14744425 "Manhattan" "Entire home/apt" 175 0
14744735 "Brooklyn" "Private room" 55 17
14744794 "Manhattan" "Private room" 53 0
14744912 "Brooklyn" "Private room" 80 0
14745847 "Manhattan" "Entire home/apt" 150 31
14746873 "Queens" "Private room" 67 337
14747893 "Brooklyn" "Private room" 80 0
14749932 "Brooklyn" "Private room" 78 247
14756273 "Queens" "Private room" 50 0
14756913 "Brooklyn" "Entire home/apt" 120 57
14756990 "Brooklyn" "Private room" 75 0
14757774 "Brooklyn" "Private room" 60 0
14759511 "Brooklyn" "Private room" 75 0
14759843 "Brooklyn" "Entire home/apt" 99 345
14759851 "Manhattan" "Private room" 100 6
14759888 "Manhattan" "Private room" 95 0
14760211 "Manhattan" "Entire home/apt" 200 311
14760402 "Queens" "Entire home/apt" 249 365
14760567 "Manhattan" "Private room" 33 0
14761949 "Manhattan" "Private room" 80 215
14763045 "Brooklyn" "Entire home/apt" 160 0
14763255 "Brooklyn" "Private room" 50 28
14767195 "Queens" "Private room" 50 0
14768563 "Brooklyn" "Entire home/apt" 100 0
14769619 "Brooklyn" "Private room" 33 323
14769785 "Brooklyn" "Private room" 100 365
14770256 "Brooklyn" "Private room" 35 0
14771917 "Brooklyn" "Private room" 55 0
14772328 "Brooklyn" "Entire home/apt" 60 0
14772701 "Brooklyn" "Entire home/apt" 89 144
14774206 "Manhattan" "Private room" 97 134
14774459 "Manhattan" "Entire home/apt" 164 0
14776203 "Brooklyn" "Private room" 57 365
14777684 "Queens" "Entire home/apt" 66 180
14778622 "Queens" "Private room" 400 365
14779359 "Manhattan" "Entire home/apt" 199 54
14779590 "Brooklyn" "Private room" 52 104
14781268 "Brooklyn" "Private room" 70 0
14783267 "Brooklyn" "Entire home/apt" 170 0
14783394 "Brooklyn" "Private room" 62 0
14783847 "Manhattan" "Entire home/apt" 200 89
14784377 "Manhattan" "Private room" 75 0
14784557 "Manhattan" "Entire home/apt" 200 51
14784793 "Brooklyn" "Entire home/apt" 160 0
14787061 "Manhattan" "Private room" 100 32
14787179 "Brooklyn" "Private room" 100 58
14787406 "Manhattan" "Private room" 58 0
14787727 "Brooklyn" "Entire home/apt" 110 0
14787776 "Brooklyn" "Private room" 120 149
14788009 "Queens" "Entire home/apt" 95 259
14789008 "Brooklyn" "Entire home/apt" 150 0
14790550 "Brooklyn" "Entire home/apt" 150 35
14795784 "Brooklyn" "Entire home/apt" 95 188
14796894 "Manhattan" "Entire home/apt" 250 319
14798850 "Brooklyn" "Private room" 37 0
14798941 "Brooklyn" "Private room" 75 88
14800184 "Brooklyn" "Private room" 67 60
14802377 "Brooklyn" "Private room" 59 189
14802396 "Brooklyn" "Entire home/apt" 227 250
14803168 "Manhattan" "Entire home/apt" 160 2
14804661 "Staten Island" "Entire home/apt" 125 362
14804934 "Manhattan" "Private room" 50 0
14805984 "Brooklyn" "Entire home/apt" 80 0
14807279 "Brooklyn" "Entire home/apt" 225 136
14807332 "Manhattan" "Private room" 180 57
14807716 "Brooklyn" "Entire home/apt" 109 176
14807890 "Manhattan" "Private room" 100 34
14808499 "Brooklyn" "Entire home/apt" 79 136
14808561 "Queens" "Private room" 105 0
14808832 "Manhattan" "Entire home/apt" 125 35
14808890 "Queens" "Private room" 47 152
14809302 "Brooklyn" "Private room" 60 0
14809342 "Manhattan" "Entire home/apt" 120 0
14815997 "Manhattan" "Entire home/apt" 195 134
14817571 "Queens" "Private room" 60 34
14817574 "Manhattan" "Private room" 99 0
14818234 "Manhattan" "Entire home/apt" 300 0
14819796 "Brooklyn" "Entire home/apt" 250 178
14821133 "Manhattan" "Entire home/apt" 105 0
14821494 "Manhattan" "Entire home/apt" 129 349
14821756 "Queens" "Shared room" 27 365
14822309 "Manhattan" "Private room" 65 225
14823020 "Queens" "Private room" 42 52
14823077 "Manhattan" "Private room" 100 0
14823526 "Manhattan" "Private room" 120 89
14824160 "Manhattan" "Entire home/apt" 199 11
14824230 "Manhattan" "Private room" 85 2
14824875 "Brooklyn" "Entire home/apt" 135 206
14825405 "Brooklyn" "Shared room" 50 0
14826817 "Brooklyn" "Private room" 120 313
14826900 "Brooklyn" "Entire home/apt" 160 0
14827265 "Manhattan" "Private room" 120 89
14827418 "Manhattan" "Private room" 120 89
14827512 "Manhattan" "Shared room" 100 82
14827752 "Manhattan" "Entire home/apt" 270 0
14832329 "Brooklyn" "Private room" 72 0
14834097 "Manhattan" "Entire home/apt" 179 365
14834733 "Brooklyn" "Private room" 72 365
14835065 "Manhattan" "Entire home/apt" 200 0
14835632 "Brooklyn" "Private room" 48 0
14835670 "Brooklyn" "Entire home/apt" 95 0
14837052 "Manhattan" "Entire home/apt" 800 173
14837884 "Manhattan" "Private room" 49 0
14838160 "Brooklyn" "Private room" 65 0
14838808 "Manhattan" "Private room" 129 89
14839106 "Brooklyn" "Private room" 113 37
14839830 "Queens" "Entire home/apt" 100 342
14839995 "Brooklyn" "Entire home/apt" 175 282
14840286 "Brooklyn" "Entire home/apt" 575 179
14840323 "Brooklyn" "Entire home/apt" 135 0
14840822 "Manhattan" "Private room" 200 333
14841128 "Brooklyn" "Entire home/apt" 152 321
14841838 "Queens" "Entire home/apt" 140 298
14842856 "Brooklyn" "Entire home/apt" 800 364
14842991 "Manhattan" "Private room" 95 49
14843464 "Brooklyn" "Entire home/apt" 80 152
14843553 "Manhattan" "Entire home/apt" 215 200
14850904 "Brooklyn" "Entire home/apt" 140 7
14851247 "Manhattan" "Entire home/apt" 110 35
14851292 "Manhattan" "Entire home/apt" 100 0
14851530 "Brooklyn" "Private room" 100 0
14853361 "Brooklyn" "Entire home/apt" 94 0
14854002 "Queens" "Private room" 76 112
14854013 "Queens" "Entire home/apt" 150 329
14854430 "Manhattan" "Entire home/apt" 195 344
14854453 "Manhattan" "Private room" 49 284
14855614 "Manhattan" "Entire home/apt" 500 361
14856742 "Brooklyn" "Private room" 45 0
14856799 "Queens" "Private room" 50 78
14858190 "Manhattan" "Entire home/apt" 295 0
14858485 "Brooklyn" "Private room" 65 0
14858544 "Manhattan" "Entire home/apt" 90 73
14858777 "Manhattan" "Private room" 71 305
14864014 "Brooklyn" "Entire home/apt" 155 333
14865705 "Queens" "Private room" 40 0
14867152 "Brooklyn" "Entire home/apt" 50 0
14868158 "Brooklyn" "Private room" 50 0
14868347 "Manhattan" "Entire home/apt" 199 189
14868631 "Brooklyn" "Entire home/apt" 136 255
14868857 "Brooklyn" "Entire home/apt" 80 97
14869260 "Manhattan" "Private room" 65 0
14869271 "Brooklyn" "Entire home/apt" 200 20
14869440 "Brooklyn" "Entire home/apt" 148 0
14870802 "Manhattan" "Private room" 100 0
14871074 "Brooklyn" "Private room" 90 0
14871736 "Brooklyn" "Entire home/apt" 239 11
14878046 "Manhattan" "Entire home/apt" 150 14
14880613 "Manhattan" "Entire home/apt" 300 8
14881637 "Manhattan" "Entire home/apt" 125 0
14881794 "Manhattan" "Private room" 60 0
14882046 "Manhattan" "Entire home/apt" 200 89
14882137 "Queens" "Private room" 50 280
14882283 "Manhattan" "Private room" 75 0
14882309 "Brooklyn" "Private room" 100 307
14883818 "Queens" "Entire home/apt" 50 65
14884030 "Queens" "Entire home/apt" 150 0
14885186 "Brooklyn" "Private room" 50 0
14886600 "Manhattan" "Entire home/apt" 198 8
14887025 "Manhattan" "Entire home/apt" 109 184
14887088 "Queens" "Entire home/apt" 200 131
14888012 "Brooklyn" "Private room" 55 42
14892623 "Staten Island" "Private room" 80 308
14894267 "Manhattan" "Entire home/apt" 165 0
14899111 "Manhattan" "Entire home/apt" 415 22
14899810 "Manhattan" "Private room" 80 0
14902084 "Manhattan" "Entire home/apt" 235 0
14909867 "Queens" "Private room" 99 284
14911628 "Manhattan" "Entire home/apt" 180 5
14911767 "Brooklyn" "Entire home/apt" 180 179
14912574 "Brooklyn" "Entire home/apt" 100 69
14913167 "Brooklyn" "Private room" 88 0
14913197 "Brooklyn" "Private room" 56 44
14913358 "Brooklyn" "Entire home/apt" 98 9
14913941 "Brooklyn" "Entire home/apt" 93 3
14914048 "Manhattan" "Private room" 60 136
14914739 "Brooklyn" "Entire home/apt" 250 30
14915099 "Brooklyn" "Entire home/apt" 225 0
14915616 "Brooklyn" "Entire home/apt" 400 90
14916773 "Brooklyn" "Entire home/apt" 130 0
14916806 "Brooklyn" "Entire home/apt" 249 38
14917475 "Brooklyn" "Entire home/apt" 85 355
14917765 "Bronx" "Private room" 30 38
14918238 "Brooklyn" "Private room" 60 163
14918404 "Brooklyn" "Private room" 80 286
14926631 "Manhattan" "Private room" 129 61
14926698 "Brooklyn" "Shared room" 250 83
14928089 "Manhattan" "Private room" 110 280
14928864 "Manhattan" "Private room" 129 365
14928996 "Brooklyn" "Private room" 75 0
14932887 "Manhattan" "Entire home/apt" 199 365
14933521 "Manhattan" "Entire home/apt" 129 0
14933893 "Manhattan" "Private room" 75 0
14935001 "Queens" "Entire home/apt" 105 13
14935151 "Bronx" "Private room" 49 0
14936181 "Brooklyn" "Private room" 215 0
14936709 "Manhattan" "Entire home/apt" 85 0
14945219 "Brooklyn" "Entire home/apt" 102 38
14945274 "Bronx" "Private room" 85 0
14945585 "Brooklyn" "Private room" 25 0
14946346 "Manhattan" "Entire home/apt" 279 365
14946381 "Manhattan" "Private room" 41 0
14947252 "Brooklyn" "Entire home/apt" 280 0
14948249 "Manhattan" "Entire home/apt" 165 0
14949281 "Manhattan" "Private room" 40 102
14949923 "Manhattan" "Private room" 120 81
14951904 "Manhattan" "Private room" 60 0
14952053 "Brooklyn" "Private room" 70 109
14952649 "Manhattan" "Entire home/apt" 130 188
14959161 "Manhattan" "Entire home/apt" 249 364
14959195 "Brooklyn" "Private room" 80 0
14959206 "Brooklyn" "Entire home/apt" 145 0
14959966 "Manhattan" "Entire home/apt" 260 0
14961122 "Brooklyn" "Entire home/apt" 86 17
14961253 "Manhattan" "Entire home/apt" 219 0
14963404 "Brooklyn" "Private room" 90 0
14963583 "Manhattan" "Private room" 70 0
14964655 "Brooklyn" "Private room" 70 365
14965582 "Brooklyn" "Private room" 64 83
14966184 "Manhattan" "Private room" 85 1
14966692 "Queens" "Entire home/apt" 125 0
14967790 "Brooklyn" "Private room" 60 0
14967881 "Manhattan" "Entire home/apt" 225 27
14967994 "Brooklyn" "Entire home/apt" 100 327
14968000 "Brooklyn" "Entire home/apt" 218 226
14968403 "Brooklyn" "Entire home/apt" 200 194
14968436 "Manhattan" "Private room" 55 270
14968939 "Brooklyn" "Private room" 90 4
14969217 "Brooklyn" "Entire home/apt" 105 269
14972714 "Manhattan" "Entire home/apt" 195 285
14975651 "Manhattan" "Entire home/apt" 170 19
14976368 "Brooklyn" "Entire home/apt" 150 363
14976950 "Manhattan" "Entire home/apt" 300 233
14979450 "Brooklyn" "Entire home/apt" 154 0
14980174 "Manhattan" "Entire home/apt" 185 0
14981124 "Brooklyn" "Private room" 50 291
14981522 "Brooklyn" "Private room" 70 15
14982260 "Queens" "Entire home/apt" 180 351
14982907 "Queens" "Private room" 65 174
14983453 "Manhattan" "Private room" 69 345
14984002 "Queens" "Entire home/apt" 500 0
14987023 "Brooklyn" "Private room" 40 309
14987516 "Queens" "Entire home/apt" 85 142
14988134 "Manhattan" "Entire home/apt" 250 312
14988596 "Manhattan" "Entire home/apt" 69 42
14989532 "Manhattan" "Entire home/apt" 270 255
14989615 "Queens" "Private room" 53 358
14991887 "Brooklyn" "Entire home/apt" 100 166
14992784 "Queens" "Private room" 52 249
